name,id,from,to,text
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,1,0.532,8.683,[SOUND]. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,2,8.683,11.442,_So, as we explained the different text _
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,3,11.442,15.299,representation tends to enable different analysis. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,4,16.56,19.78,_In particular, we can gradually add more and _
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,5,19.78,24.72,more deeper analysis results to represent text data. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,6,24.72,27.81,And that would open up a more interesting representation 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,7,29.52,33.78,opportunities and also analysis capacities. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,8,33.78,37.47,_So, this table summarizes what we have just seen. _
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,9,37.47,39.8,So the first column shows the text representation. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,10,39.8,44.82,The second visualizes the generality of such a representation. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,11,44.82,48.43,Meaning whether we can do this kind of representation accurately for 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,12,48.43,51.88,all the text data or only some of them. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,13,51.88,54.97,And the third column shows the enabled analysis techniques. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,14,56.04,60.13,And the final column shows some examples of application that 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,15,60.13,64.67,can be achieved through this level of representation. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,16,64.67,66.31,So let's take a look at them. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,17,66.31,72.18,So as a stream text can only be processed by stream processing algorithms. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,18,72.18,74.05,_It's very robust, it's general. _
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,19,75.1,77.69,And there was still some interesting applications that can be down 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,20,77.69,78.28999999999999,at this level. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,21,78.28999999999999,80.38,_For example, compression of text. _
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,22,80.38,84.08,Doesn't necessarily need to know the word boundaries. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,23,84.08,87.27,Although knowing word boundaries might actually also help. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,24,88.53999999999999,92.47,Word base repetition is a very important level of representation. 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,25,92.47,94.63,It's quite general and 
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,26,94.63,99.14,_relatively robust, indicating they were a lot of analysis techniques. _
2 - 6 - 1.6 Text Representation- Part 2 (00-09-29).srt,27,99.14,104.47999999999999,_Such as word relation analysis, topic analysis and sentiment analysis. _
