name,id,from,to,text
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,1,7.553,12.636,_So, I just showed you that empirically the likelihood will converge, _
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,2,12.636,17.041,but theoretically it can also be proved that EM algorithm will 
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,3,17.041,19.295,converge to a local maximum. 
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,4,19.295,24.925,So here's just an illustration of what happened and a detailed explanation. 
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,5,24.925,29.613,_This required more knowledge about that, _
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,6,29.613,36.91,_some of that inequalities, that we haven't really covered yet. _
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,7,39.38,45.04,_So here what you see is on the X dimension, we have a c0 value. _
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,8,45.04,46.799,This is a parameter that we have. 
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,9,46.799,49.714,On the y axis we see the likelihood function. 
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,10,49.714,57.171,_So this curve is the original likelihood function, _
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,11,57.171,64.11,and this is the one that we hope to maximize. 
3 - 12 - 2.12 Probabilistic Topic Models- Expectation-Maximization Algorithm- Part 3 (00-06-25).srt,12,64.11,66.63,And we hope to find a c0 value at this point to maximize this. 
