name,id,from,to,text
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,1,0.012,7.295,[SOUND] This 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,2,7.295,11.39,lecture is about probabilistic and latent Semantic Analysis or PLSA. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,3,12.71,18.0,_In this lecture we're going to introduce probabilistic latent semantic analysis, _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,4,18.0,18.77,often called PLSA. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,5,18.77,26.06,_This is the most basic topic model, also one of the most useful topic models. _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,6,26.06,30.89,Now this kind of models can in general be used to 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,7,30.89,34.56,mine multiple topics from text documents. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,8,34.56,39.41,And PRSA is one of the most basic topic models for doing this. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,9,39.41,43.8,So let's first examine this power in the e-mail for more detail. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,10,43.8,47.71,Here I show a sample article which is a blog article about Hurricane Katrina. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,11,48.83,51.1,And I show some simple topics. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,12,51.1,55.87,_For example government response, flood of the city of New Orleans. _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,13,55.87,57.42,Donation and the background. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,14,59.26,64.07,You can see in the article we use words from all these distributions. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,15,65.15,69.53999999999999,So we first for example see there's a criticism of government response and 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,16,69.53999999999999,74.74,this is followed by discussion of flooding of the city and donation et cetera. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,17,74.74,77.44,We also see background words mixed with them. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,18,78.84,83.74,So the overall of topic analysis here is to try to decode these topics behind 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,19,83.74,88.25,_the text, to segment the topics, to figure out which words are from which _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,20,88.25,93.82,_distribution and to figure out first, what are these topics? _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,21,93.82,96.42,How do we know there's a topic about government response. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,22,96.42,99.02000000000001,There's a topic about a flood in the city. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,23,99.02000000000001,101.85,So these are the tasks at the top of the model. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,24,102.87,106.11,_If we had discovered these topics can color these words, _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,25,106.11,110.03,_as you see here, to separate the different topics. _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,26,110.03,114.39,_Then you can do a lot of things, such as summarization, or segmentation, _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,27,114.39,119.8,_of the topics, clustering of the sentences etc. _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,28,119.8,124.22,So the formal definition of problem of mining multiple topics from text is 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,29,124.22,124.87,shown here. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,30,124.87,129.27,And this is after a slide that you have seen in an earlier lecture. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,31,129.27,134.1,_So the input is a collection, the number of topics, and a vocabulary set, and _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,32,134.1,135.06,of course the text data. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,33,136.3,138.76,And then the output is of two kinds. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,34,138.76,141.72,_One is the topic category, characterization. _
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,35,141.72,142.52,Theta i's. 
3 - 13 - 2.13 Probabilistic Latent Semantic Analysis (PLSA)- Part 1 (00-10-38).srt,36,142.52,144.79,Each theta i is a word distribution. 
