name,id,from,to,text
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,1,0.012,8.289,[SOUND] This lecture 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,2,8.289,12.379,is a continuing discussion of generative probabilistic models for tax classroom. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,3,14.21,17.21,_In this lecture, we're going to do a finishing discussion of _
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,4,17.21,19.63,generative probabilistic models for text crossing. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,5,21.59,26.635,_So this is a slide that you have seen before and here, we show how we define _
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,6,26.635,32.371,the mixture model for text crossing and what the likelihood function looks like. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,7,32.371,36.879,_And we can also compute the maximum likelihood estimate, _
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,8,36.879,39.186,to estimate the parameters. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,9,39.186,43.804,_In this lecture, we're going to do talk more about how exactly we're going to _
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,10,43.804,46.569,compute the maximum likelihood estimate. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,11,46.569,55.185,As in most cases the Algorithm can be used to solve this problem for mixture models. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,12,55.185,60.86,So here's the detail of this Algorithm for document clustering. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,13,60.86,64.45,_Now, if you have understood how Algorithm works for _
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,14,64.45,69.49,_topic models like TRSA, and I think here it would be very similar. _
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,15,69.49,75.78999999999999,And we just need to adapt a little bit to this new mixture model. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,16,75.78999999999999,82.78399999999999,So as you may recall Algorithm starts with initialization of all the parameters. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,17,82.78399999999999,87.14,So this is the same as what happened before for topic models. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,18,88.49,93.34,And then we're going to repeat until the likelihood converges and 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,19,93.34,97.31,in each step we'll do E step and M step. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,20,97.31,98.06,_In M step, _
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,21,98.06,104.03999999999999,we're going to infer which distribution has been used to generate each document. 
4 - 4 - 3.4 Text Clustering- Generative Probabilistic Models Part 3 (00-14-55).srt,22,104.03999999999999,108.53999999999999,So I have to introduce a hidden variable Zd for 
