name,id,from,to,text
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,1,0.012,8.031,[SOUND] This 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,2,8.031,10.57,lecture is about mixture model estimation. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,3,12.24,16.26,In this lecture we're going to continue discussing probabilistic topic models. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,4,16.26,16.83,_In particular, _
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,5,16.83,20.38,we're going to talk about how to estimate the parameters of a mixture model. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,6,23.01,26.87,So let's first look at our motivation for using a mixture model. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,7,26.87,30.026,And we hope to factor out the background words. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,8,30.026,33.48,From the top-words equation. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,9,33.48,39.99,The idea is to assume that the text data actually contained two kinds of words. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,10,39.99,44.817,One kind is from the background here. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,11,44.817,48.8,_So, the is, we, etc. _
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,12,48.8,53.82,And the other kind is from our pop board distribution that we are interested in. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,13,56.31,61.42,_So in order to solve this problem of factoring out background words, _
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,14,61.42,65.78,we can set up our mixture model as false. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,15,65.78,69.25,We're going to assume that we already know the parameters of 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,16,69.25,74.01,_all the values for all the parameters in the mixture model, _
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,17,74.01,79.11,except for the water distribution of which is our target. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,18,80.13,85.13,So this is a case of customizing a probabilist model so 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,19,85.13,89.5,that we embedded a known variable that we are interested in. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,20,89.5,91.265,But we're going to simplify other things. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,21,91.265,94.18,We're going to assume we have knowledge above others. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,22,94.18,97.75999999999999,And this is a powerful way of customizing a model. 
3 - 8 - 2.8 Probabilistic Topic Models- Mixture Model Estimation- Part 1 (00-10-16).srt,23,97.75999999999999,99.5,For a particular need. 
