name,id,from,to,text
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,1,0.025,5.631,[SOUND] So now let's talk about the exchanging of 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,2,5.631,10.816,_PLSA to of LDA and to motivate that, _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,3,10.816,17.145,we need to talk about some deficiencies of PLSA. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,4,17.145,21.085,_First, it's not really a generative model because we can compute the probability of _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,5,21.085,22.335,a new document. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,6,22.335,26.67,_You can see why, and that's because the pis are needed to generate the document, _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,7,26.67,31.18,but the pis are tied to the document that we have in the training data. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,8,31.18,33.79,So we can't compute the pis for future document. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,9,34.81,39.03,_And there's some heuristic workaround, though. _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,10,39.03,42.99,_Secondly, it has many parameters, and I've asked you to compute how many parameters _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,11,42.99,47.17,_exactly there are in PLSA, and you will see there are many parameters. _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,12,47.17,49.75,That means that model is very complex. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,13,49.75,53.01,And this also means that there are many local maxima and 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,14,53.01,55.09,it's prone to overfitting. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,15,55.09,61.569,And that means it's very hard to also find a good local maximum. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,16,62.63,65.83,And that we are representing global maximum. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,17,65.83,69.59,_And in terms of explaining future data, we might find that _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,18,69.59,73.26,it will overfit the training data because of the complexity of the model. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,19,73.26,78.01,The model is so flexible to fit precisely what the training data looks like. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,20,78.01,82.98,And then it doesn't allow us to generalize the model for using other data. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,21,83.99,88.53,This however is not a necessary problem for text mining because here we're often 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,22,88.53,92.15,only interested in hitting the training documents that we have. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,23,92.15,96.97999999999999,_We are not always interested in modern future data, but in other cases, _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,24,96.97999999999999,100.49000000000001,_or if we would care about the generality, we would worry about this overfitting. _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,25,102.33,106.86,_So LDA is proposing to improve that, and basically to make _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,26,106.86,111.47,PLSA a generative model by imposing a Dirichlet prior on the model parameters. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,27,111.47,116.13,Dirichlet is just a special distribution that we can use to specify product. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,28,116.13,120.12,_So in this sense, LDA is just a Bayesian version of PLSA, and _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,29,120.12,122.29,the parameters are now much more regularized. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,30,122.29,125.57,You will see there are many few parameters and 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,31,125.57,129.26,you can achieve the same goal as PLSA for text mining. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,32,129.26,135.13,It means it can compute the top coverage and topic word distributions as in PLSA. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,33,135.13,137.44,_However, there's no. _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,34,137.44,141.66,_Why are the parameters for PLSA here are much fewer, _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,35,141.66,146.53,there are fewer parameters and in order to compute a topic coverage and 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,36,146.53,149.65,_word distributions, we again face a problem _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,37,149.65,154.3,of influence of these variables because they are not parameters of the model. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,38,154.3,158.19,So the influence part again face the local maximum problem. 
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,39,158.19,161.77,_So essentially they are doing something very similar, but theoretically, _
3 - 16 - 2.16 Latent Dirichlet Allocation (LDA)- Part 2 (00-12-03).srt,40,161.77,168.11,LDA is a more elegant way of looking at the top and bottom problem. 
